lat_grid,lon_grid,hour,day_of_week,count_trips
51.098,71.416,6,3,11
51.098,71.416,6,4,3
51.098,71.416,6,5,5
51.098,71.416,6,6,4
51.098,71.416,7,0,4
51.098,71.416,7,1,2
51.098,71.416,7,2,2
51.098,71.416,7,3,1
51.098,71.416,7,4,3
51.098,71.416,7,5,2
51.098,71.416,7,6,5
51.098,71.416,8,0,2
51.098,71.416,8,1,6
51.098,71.416,8,3,7
51.098,71.416,8,4,2
51.098,71.416,8,5,2
51.098,71.416,8,6,3
51.098,71.416,9,0,7
51.098,71.416,9,1,5
51.098,71.416,9,2,3
51.098,71.416,9,3,1
51.098,71.416,9,4,1
51.098,71.416,9,5,3
51.098,71.416,9,6,6
51.098,71.416,10,0,2
51.098,71.416,10,1,4
51.098,71.416,10,2,4
51.098,71.416,10,3,3
51.098,71.416,10,4,4
51.098,71.416,10,5,4
51.098,71.416,10,6,4
51.098,71.416,11,0,6
51.098,71.416,11,1,3
51.098,71.416,11,2,5
51.098,71.416,11,3,2
51.098,71.416,11,4,4
51.098,71.416,11,5,2
51.098,71.416,11,6,5
51.098,71.416,12,0,3
51.098,71.416,12,1,3
51.098,71.416,12,2,4
51.098,71.416,12,3,4
51.098,71.416,12,4,2
51.098,71.416,12,6,5
51.098,71.416,13,0,4
51.098,71.416,13,1,4
51.098,71.416,13,2,6
51.098,71.416,13,3,3
51.098,71.416,13,4,3
51.098,71.416,13,5,4
51.098,71.416,13,6,1
51.098,71.416,14,0,3
51.098,71.416,14,1,9
51.098,71.416,14,2,3
51.098,71.416,14,3,9
51.098,71.416,14,4,8
51.098,71.416,14,5,4
51.098,71.416,14,6,4
51.098,71.416,15,0,5
51.098,71.416,15,1,2
51.098,71.416,15,2,4
51.098,71.416,15,3,1
51.098,71.416,15,4,4
51.098,71.416,15,5,5
51.098,71.416,15,6,4
51.098,71.416,16,0,3
51.098,71.416,16,1,5
51.098,71.416,16,2,5
51.098,71.416,16,3,3
51.098,71.416,16,4,3
51.098,71.416,16,5,4
51.098,71.416,16,6,1
51.098,71.416,17,0,2
51.098,71.416,17,1,1
51.098,71.416,17,2,2
51.098,71.416,17,3,4
51.098,71.416,17,4,5
51.098,71.416,17,5,2
51.098,71.416,17,6,3
51.098,71.416,18,0,4
51.098,71.416,18,1,2
51.098,71.416,18,2,3
51.098,71.416,18,3,1
51.098,71.416,18,4,5
51.098,71.416,18,5,4
51.098,71.416,18,6,7
51.098,71.416,19,0,2
51.098,71.416,19,1,1
51.098,71.416,19,3,3
51.098,71.416,19,4,4
51.098,71.416,19,5,4
51.098,71.416,19,6,6
51.098,71.416,20,0,4
51.098,71.416,20,1,4
51.098,71.416,20,2,1
51.098,71.416,20,3,5
51.098,71.416,20,4,2
51.098,71.416,20,5,2
51.098,71.416,20,6,2
51.098,71.416,21,0,2
51.098,71.416,21,1,3
51.098,71.416,21,2,3
51.098,71.416,21,3,10
51.098,71.416,21,4,5
51.098,71.416,21,5,1
51.098,71.416,21,6,1
51.098,71.416,22,0,4
51.098,71.416,22,1,4
51.098,71.416,22,2,2
51.098,71.416,22,3,4
51.098,71.416,22,4,6
51.098,71.416,22,5,4
51.098,71.416,22,6,9
51.098,71.416,23,0,4
51.098,71.416,23,1,11
51.098,71.416,23,2,7
51.098,71.416,23,3,6
51.098,71.416,23,4,3
51.098,71.416,23,5,2
51.098,71.416,23,6,3
51.098,71.417,0,0,14
51.098,71.417,0,1,14
51.098,71.417,0,2,5
51.098,71.417,0,3,18
51.098,71.417,0,4,10
51.098,71.417,0,5,12
51.098,71.417,0,6,10
51.098,71.417,1,0,14
51.098,71.417,1,1,7
51.098,71.417,1,2,11
51.098,71.417,1,3,14
51.098,71.417,1,4,8
51.098,71.417,1,5,13
51.098,71.417,1,6,7
51.098,71.417,2,0,15
51.098,71.417,2,1,11
51.098,71.417,2,2,6
51.098,71.417,2,3,7
51.098,71.417,2,4,9
51.098,71.417,2,5,11
51.098,71.417,2,6,22
51.098,71.417,3,0,11
51.098,71.417,3,1,13
51.098,71.417,3,2,12
51.098,71.417,3,3,10
51.098,71.417,3,4,12
51.098,71.417,3,5,17
51.098,71.417,3,6,14
51.098,71.417,4,0,11
51.098,71.417,4,1,10
51.098,71.417,4,2,14
51.098,71.417,4,3,16
51.098,71.417,4,4,17
51.098,71.417,4,5,6
51.098,71.417,4,6,11
51.098,71.417,5,0,11
51.098,71.417,5,1,7
51.098,71.417,5,2,16
51.098,71.417,5,3,10
51.098,71.417,5,4,13
51.098,71.417,5,5,14
51.098,71.417,5,6,14
51.098,71.417,6,0,12
51.098,71.417,6,1,6
51.098,71.417,6,2,13
51.098,71.417,6,3,13
51.098,71.417,6,4,15
51.098,71.417,6,5,10
51.098,71.417,6,6,9
51.098,71.417,7,0,14
51.098,71.417,7,1,8
51.098,71.417,7,2,16
51.098,71.417,7,3,14
51.098,71.417,7,4,11
51.098,71.417,7,5,6
51.098,71.417,7,6,9
51.098,71.417,8,0,10
51.098,71.417,8,1,9
51.098,71.417,8,2,9
51.098,71.417,8,3,15
51.098,71.417,8,4,16
51.098,71.417,8,5,16
51.098,71.417,8,6,8
51.098,71.417,9,0,8
51.098,71.417,9,1,9
51.098,71.417,9,2,13
51.098,71.417,9,3,12
51.098,71.417,9,4,12
51.098,71.417,9,5,4
51.098,71.417,9,6,19
51.098,71.417,10,0,13
51.098,71.417,10,1,16
51.098,71.417,10,2,18
51.098,71.417,10,3,18
51.098,71.417,10,4,12
51.098,71.417,10,5,23
51.098,71.417,10,6,22
51.098,71.417,11,0,16
51.098,71.417,11,1,14
51.098,71.417,11,2,7
51.098,71.417,11,3,6
51.098,71.417,11,4,18
51.098,71.417,11,5,20
51.098,71.417,11,6,18
51.098,71.417,12,0,15
51.098,71.417,12,1,8
51.098,71.417,12,2,12
51.098,71.417,12,3,11
51.098,71.417,12,4,10
51.098,71.417,12,5,12
51.098,71.417,12,6,13
51.098,71.417,13,0,20
51.098,71.417,13,1,10
51.098,71.417,13,2,10
51.098,71.417,13,3,12
51.098,71.417,13,4,11
51.098,71.417,13,5,12
51.098,71.417,13,6,10
51.098,71.417,14,0,21
51.098,71.417,14,1,18
51.098,71.417,14,2,10
51.098,71.417,14,3,8
51.098,71.417,14,4,15
51.098,71.417,14,5,7
51.098,71.417,14,6,15
51.098,71.417,15,0,14
51.098,71.417,15,1,7
51.098,71.417,15,2,13
51.098,71.417,15,3,10
51.098,71.417,15,4,14
51.098,71.417,15,5,11
51.098,71.417,15,6,8
51.098,71.417,16,0,8
51.098,71.417,16,1,15
51.098,71.417,16,2,7
51.098,71.417,16,3,6
51.098,71.417,16,4,8
51.098,71.417,16,5,10
51.098,71.417,16,6,12
51.098,71.417,17,0,10
51.098,71.417,17,1,10
51.098,71.417,17,2,20
51.098,71.417,17,3,7
51.098,71.417,17,4,8
51.098,71.417,17,5,18
51.098,71.417,17,6,20
51.098,71.417,18,0,5
51.098,71.417,18,1,19
51.098,71.417,18,2,15
51.098,71.417,18,3,7
51.098,71.417,18,4,14
51.098,71.417,18,5,10
51.098,71.417,18,6,13
51.098,71.417,19,0,9
51.098,71.417,19,1,25
51.098,71.417,19,2,15
51.098,71.417,19,3,14
51.098,71.417,19,4,16
51.098,71.417,19,5,12
51.098,71.417,19,6,16
51.098,71.417,20,0,8
51.098,71.417,20,1,16
51.098,71.417,20,2,17
51.098,71.417,20,3,15
51.098,71.417,20,4,4
51.098,71.417,20,5,21
51.098,71.417,20,6,22
51.098,71.417,21,0,6
51.098,71.417,21,1,12
51.098,71.417,21,2,7
51.098,71.417,21,3,14
51.098,71.417,21,4,11
51.098,71.417,21,5,10
51.098,71.417,21,6,10
51.098,71.417,22,0,19
51.098,71.417,22,1,13
51.098,71.417,22,2,18
51.098,71.417,22,3,11
51.098,71.417,22,4,15
51.098,71.417,22,5,7
51.098,71.417,22,6,10
51.098,71.417,23,0,15
51.098,71.417,23,1,24
51.098,71.417,23,2,11
51.098,71.417,23,3,14
51.098,71.417,23,4,10
51.098,71.417,23,5,11
51.098,71.417,23,6,16
51.098,71.418,0,2,1
51.098,71.418,0,5,1
51.098,71.418,1,0,2
51.098,71.418,1,4,1
51.098,71.418,2,1,1
51.098,71.418,2,5,1
51.098,71.418,2,6,1
51.098,71.418,3,5,1
51.098,71.418,4,0,2
51.098,71.418,4,1,1
51.098,71.418,4,5,2
51.098,71.418,5,4,1
51.098,71.418,6,4,2
51.098,71.418,6,5,1
51.098,71.418,8,1,1
51.098,71.418,8,2,1
51.098,71.418,8,3,1
51.098,71.418,8,6,2
51.098,71.418,9,3,1
51.098,71.418,9,4,2
51.098,71.418,9,6,2
51.098,71.418,10,2,1
51.098,71.418,10,6,2
51.098,71.418,11,2,1
51.098,71.418,11,3,1
51.098,71.418,12,4,1
51.098,71.418,15,1,1
51.098,71.418,15,4,1
51.098,71.418,15,5,2
51.098,71.418,16,2,1
51.098,71.418,16,3,1
51.098,71.418,17,5,1
51.098,71.418,18,1,1
51.098,71.418,18,3,1
51.098,71.418,18,4,2
51.098,71.418,18,6,1
51.098,71.418,20,2,1
51.098,71.418,20,3,1
51.098,71.418,20,5,1
51.098,71.418,21,3,1
51.098,71.418,23,5,2
51.098,71.418,23,6,1
51.098,71.419,1,5,1
51.098,71.419,5,6,1
51.098,71.419,18,1,1
51.098,71.42,0,1,1
51.098,71.42,1,0,1
51.098,71.42,1,4,1
51.098,71.42,1,6,1
51.098,71.42,2,3,2
51.098,71.42,2,4,1
51.098,71.42,4,5,1
51.098,71.42,5,1,2
51.098,71.42,6,5,1
51.098,71.42,9,3,1
51.098,71.42,9,4,1
51.098,71.42,9,6,2
51.098,71.42,10,0,1
51.098,71.42,10,5,1
51.098,71.42,10,6,2
51.098,71.42,13,2,2
51.098,71.42,14,1,1
51.098,71.42,14,3,1
51.098,71.42,16,5,1
51.098,71.42,17,1,1
51.098,71.42,18,1,1
51.098,71.42,23,3,3
51.098,71.421,0,0,22
51.098,71.421,0,1,17
51.098,71.421,0,2,23
51.098,71.421,0,3,19
51.098,71.421,0,4,13
51.098,71.421,0,5,14
51.098,71.421,0,6,21
51.098,71.421,1,0,24
51.098,71.421,1,1,23
51.098,71.421,1,2,14
51.098,71.421,1,3,15
51.098,71.421,1,4,22
51.098,71.421,1,5,17
51.098,71.421,1,6,12
51.098,71.421,2,0,22
51.098,71.421,2,1,18
51.098,71.421,2,2,21
51.098,71.421,2,3,20
51.098,71.421,2,4,21
51.098,71.421,2,5,34
51.098,71.421,2,6,17
51.098,71.421,3,0,23
51.098,71.421,3,1,14
51.098,71.421,3,2,16
51.098,71.421,3,3,17
51.098,71.421,3,4,26
51.098,71.421,3,5,25
51.098,71.421,3,6,27
51.098,71.421,4,0,19
51.098,71.421,4,1,30
51.098,71.421,4,2,18
51.098,71.421,4,3,17
51.098,71.421,4,4,14
51.098,71.421,4,5,15
51.098,71.421,4,6,21
51.098,71.421,5,0,18
51.098,71.421,5,1,20
51.098,71.421,5,2,20
51.098,71.421,5,3,37
51.098,71.421,5,4,26
51.098,71.421,5,5,18
51.098,71.421,5,6,25
51.098,71.421,6,0,18
51.098,71.421,6,1,18
51.098,71.421,6,2,16
51.098,71.421,6,3,23
51.098,71.421,6,4,17
51.098,71.421,6,5,31
51.098,71.421,6,6,16
51.098,71.421,7,0,19
51.098,71.421,7,1,24
51.098,71.421,7,2,23
51.098,71.421,7,3,13
51.098,71.421,7,4,14
51.098,71.421,7,5,20
51.098,71.421,7,6,20
51.098,71.421,8,0,23
51.098,71.421,8,1,26
51.098,71.421,8,2,19
51.098,71.421,8,3,19
51.098,71.421,8,4,21
51.098,71.421,8,5,20
51.098,71.421,8,6,22
51.098,71.421,9,0,22
51.098,71.421,9,1,23
51.098,71.421,9,2,18
51.098,71.421,9,3,25
51.098,71.421,9,4,22
51.098,71.421,9,5,20
51.098,71.421,9,6,28
51.098,71.421,10,0,16
51.098,71.421,10,1,24
51.098,71.421,10,2,17
51.098,71.421,10,3,23
51.098,71.421,10,4,23
51.098,71.421,10,5,18
51.098,71.421,10,6,13
51.098,71.421,11,0,23
51.098,71.421,11,1,17
51.098,71.421,11,2,22
51.098,71.421,11,3,23
51.098,71.421,11,4,22
51.098,71.421,11,5,29
51.098,71.421,11,6,21
51.098,71.421,12,0,21
51.098,71.421,12,1,18
51.098,71.421,12,2,25
51.098,71.421,12,3,16
51.098,71.421,12,4,17
51.098,71.421,12,5,20
51.098,71.421,12,6,25
51.098,71.421,13,0,29
51.098,71.421,13,1,26
51.098,71.421,13,2,24
51.098,71.421,13,3,24
51.098,71.421,13,4,18
51.098,71.421,13,5,14
51.098,71.421,13,6,19
51.098,71.421,14,0,24
51.098,71.421,14,1,27
51.098,71.421,14,2,15
51.098,71.421,14,3,22
51.098,71.421,14,4,18
51.098,71.421,14,5,5
51.098,71.421,14,6,17
51.098,71.421,15,0,24
51.098,71.421,15,1,19
51.098,71.421,15,2,23
51.098,71.421,15,3,13
51.098,71.421,15,4,13
51.098,71.421,15,5,25
51.098,71.421,15,6,10
51.098,71.421,16,0,19
51.098,71.421,16,1,10
51.098,71.421,16,2,25
51.098,71.421,16,3,24
51.098,71.421,16,4,17
51.098,71.421,16,5,19
51.098,71.421,16,6,14
51.098,71.421,17,0,17
51.098,71.421,17,1,18
51.098,71.421,17,2,20
51.098,71.421,17,3,28
51.098,71.421,17,4,19
51.098,71.421,17,5,26
51.098,71.421,17,6,20
51.098,71.421,18,0,29
51.098,71.421,18,1,20
51.098,71.421,18,2,23
51.098,71.421,18,3,23
51.098,71.421,18,4,12
51.098,71.421,18,5,19
51.098,71.421,18,6,26
51.098,71.421,19,0,23
51.098,71.421,19,1,26
51.098,71.421,19,2,14
51.098,71.421,19,3,30
51.098,71.421,19,4,26
51.098,71.421,19,5,12
51.098,71.421,19,6,15
51.098,71.421,20,0,22
51.098,71.421,20,1,19
51.098,71.421,20,2,28
51.098,71.421,20,3,15
51.098,71.421,20,4,24
51.098,71.421,20,5,17
51.098,71.421,20,6,21
51.098,71.421,21,0,23
51.098,71.421,21,1,24
51.098,71.421,21,2,18
51.098,71.421,21,3,20
51.098,71.421,21,4,9
51.098,71.421,21,5,26
51.098,71.421,21,6,26
51.098,71.421,22,0,31
51.098,71.421,22,1,16
51.098,71.421,22,2,22
51.098,71.421,22,3,26
51.098,71.421,22,4,15
51.098,71.421,22,5,22
51.098,71.421,22,6,25
51.098,71.421,23,0,17
51.098,71.421,23,1,21
51.098,71.421,23,2,17
51.098,71.421,23,3,17
51.098,71.421,23,4,15
51.098,71.421,23,5,24
51.098,71.421,23,6,23
51.098,71.422,0,0,1
51.098,71.422,0,1,1
51.098,71.422,0,2,2
51.098,71.422,0,3,1
51.098,71.422,0,5,3
51.098,71.422,0,6,4
51.098,71.422,1,2,3
51.098,71.422,1,3,2
51.098,71.422,1,4,2
51.098,71.422,1,5,2
51.098,71.422,1,6,4
51.098,71.422,2,0,1
51.098,71.422,2,1,1
51.098,71.422,2,2,3
51.098,71.422,2,3,1
51.098,71.422,2,4,2
51.098,71.422,2,6,1
51.098,71.422,3,0,1
51.098,71.422,3,1,1
51.098,71.422,3,3,3
51.098,71.422,3,4,5
51.098,71.422,3,6,1
51.098,71.422,4,1,1
51.098,71.422,4,2,5
51.098,71.422,4,3,1
51.098,71.422,4,6,6
51.098,71.422,5,0,1
51.098,71.422,5,1,2
51.098,71.422,5,3,3
51.098,71.422,5,4,1
51.098,71.422,5,5,1
51.098,71.422,6,1,1
51.098,71.422,6,2,1
51.098,71.422,6,3,2
51.098,71.422,6,4,2
51.098,71.422,6,5,3
51.098,71.422,6,6,3
51.098,71.422,7,0,1
51.098,71.422,7,1,1
51.098,71.422,7,2,3
51.098,71.422,7,3,4
51.098,71.422,7,4,2
51.098,71.422,7,5,1
51.098,71.422,7,6,4
51.098,71.422,8,0,3
51.098,71.422,8,1,2
51.098,71.422,8,2,4
51.098,71.422,8,3,3
51.098,71.422,8,4,1
51.098,71.422,8,5,2
51.098,71.422,8,6,1
51.098,71.422,9,0,2
51.098,71.422,9,1,2
51.098,71.422,9,2,3
51.098,71.422,9,3,1
51.098,71.422,9,4,6
51.098,71.422,9,5,1
51.098,71.422,9,6,5
51.098,71.422,10,1,2
51.098,71.422,10,2,4
51.098,71.422,10,3,2
51.098,71.422,10,4,1
51.098,71.422,11,0,3
51.098,71.422,11,1,2
51.098,71.422,11,2,2
51.098,71.422,11,3,1
51.098,71.422,11,4,3
51.098,71.422,11,5,2
51.098,71.422,11,6,1
51.098,71.422,12,1,2
51.098,71.422,12,2,1
51.098,71.422,12,3,1
51.098,71.422,12,4,2
51.098,71.422,12,5,2
51.098,71.422,12,6,2
51.098,71.422,13,0,2
51.098,71.422,13,1,1
51.098,71.422,13,3,4
51.098,71.422,13,4,3
51.098,71.422,13,5,1
51.098,71.422,13,6,2
51.098,71.422,14,0,2
51.098,71.422,14,1,1
51.098,71.422,14,2,7
51.098,71.422,14,3,2
51.098,71.422,14,5,1
51.098,71.422,14,6,4
51.098,71.422,15,0,2
51.098,71.422,15,1,2
51.098,71.422,15,2,2
51.098,71.422,15,3,1
51.098,71.422,15,4,3
51.098,71.422,15,5,4
51.098,71.422,16,1,3
51.098,71.422,16,2,1
51.098,71.422,16,3,1
51.098,71.422,16,4,5
51.098,71.422,16,5,2
51.098,71.422,16,6,1
51.098,71.422,17,0,1
51.098,71.422,17,1,2
51.098,71.422,17,2,1
51.098,71.422,17,3,2
51.098,71.422,17,5,3
51.098,71.422,18,1,1
51.098,71.422,18,2,2
51.098,71.422,18,3,1
51.098,71.422,18,6,1
51.098,71.422,19,0,2
51.098,71.422,19,1,4
51.098,71.422,19,2,3
51.098,71.422,19,4,1
51.098,71.422,20,1,2
51.098,71.422,20,2,3
51.098,71.422,20,3,3
51.098,71.422,20,4,2
51.098,71.422,20,5,1
51.098,71.422,20,6,2
51.098,71.422,21,1,1
51.098,71.422,21,5,1
51.098,71.422,21,6,2
51.098,71.422,22,0,1
51.098,71.422,22,2,1
51.098,71.422,22,4,1
51.098,71.422,22,6,3
51.098,71.422,23,0,1
51.098,71.422,23,2,2
51.098,71.422,23,3,5
51.098,71.423,0,0,1
51.098,71.423,0,1,1
51.098,71.423,0,3,1
51.098,71.423,0,5,1
51.098,71.423,0,6,2
51.098,71.423,1,1,1
51.098,71.423,1,2,4
51.098,71.423,1,6,2
51.098,71.423,2,2,1
51.098,71.423,2,4,1
51.098,71.423,2,5,2
51.098,71.423,2,6,2
51.098,71.423,3,0,1
51.098,71.423,3,2,2
51.098,71.423,3,3,3
51.098,71.423,3,4,2
51.098,71.423,3,5,4
51.098,71.423,4,0,2
51.098,71.423,4,1,1
51.098,71.423,4,2,1
51.098,71.423,4,6,1
51.098,71.423,5,1,1
51.098,71.423,5,2,2
51.098,71.423,5,5,3
51.098,71.423,6,0,1
51.098,71.423,6,3,1
51.098,71.423,6,6,2
51.098,71.423,7,1,2
51.098,71.423,7,2,1
51.098,71.423,7,3,2
51.098,71.423,8,0,1
51.098,71.423,8,2,3
51.098,71.423,8,5,7
51.098,71.423,9,1,2
51.098,71.423,9,2,2
51.098,71.423,9,4,1
51.098,71.423,9,6,2
51.098,71.423,10,2,1
51.098,71.423,10,3,2
51.098,71.423,10,5,3
51.098,71.423,11,2,4
51.098,71.423,11,3,2
51.098,71.423,12,2,2
51.098,71.423,12,3,1
51.098,71.423,12,5,3
51.098,71.423,13,0,2
51.098,71.423,13,1,2
51.098,71.423,13,2,1
51.098,71.423,13,4,1
51.098,71.423,14,0,3
51.098,71.423,14,4,6
51.098,71.423,14,5,1
51.098,71.423,14,6,2
51.098,71.423,15,1,1
51.098,71.423,15,2,2
51.098,71.423,15,3,1
51.098,71.423,15,5,2
51.098,71.423,15,6,1
51.098,71.423,16,0,1
51.098,71.423,16,1,1
51.098,71.423,16,2,1
51.098,71.423,16,3,1
51.098,71.423,16,6,3
51.098,71.423,17,1,2
51.098,71.423,17,2,1
51.098,71.423,17,4,2
51.098,71.423,17,6,1
51.098,71.423,18,0,2
51.098,71.423,18,1,2
51.098,71.423,18,2,5
51.098,71.423,18,5,1
51.098,71.423,18,6,2
51.098,71.423,19,5,2
51.098,71.423,20,0,3
51.098,71.423,20,1,2
51.098,71.423,20,2,1
51.098,71.423,20,3,3
51.098,71.423,20,4,1
51.098,71.423,20,5,1
51.098,71.423,21,0,1
51.098,71.423,21,1,2
51.098,71.423,21,2,2
51.098,71.423,21,3,2
51.098,71.423,22,3,1
51.098,71.423,22,4,4
51.098,71.423,22,5,3
51.098,71.423,22,6,4
51.098,71.423,23,1,2
51.098,71.423,23,3,1
51.098,71.423,23,6,1
51.098,71.424,0,1,2
51.098,71.424,0,3,2
51.098,71.424,0,5,1
51.098,71.424,0,6,1
51.098,71.424,1,1,1
51.098,71.424,1,2,1
51.098,71.424,1,4,1
51.098,71.424,1,6,2
51.098,71.424,2,0,1
51.098,71.424,2,3,1
51.098,71.424,2,4,1
51.098,71.424,2,5,2
51.098,71.424,3,3,1
51.098,71.424,3,4,2
51.098,71.424,3,5,1
51.098,71.424,3,6,4
51.098,71.424,4,0,2
51.098,71.424,4,1,1
51.098,71.424,4,5,3
51.098,71.424,4,6,1
51.098,71.424,5,2,1
51.098,71.424,5,3,2
51.098,71.424,5,4,1
51.098,71.424,5,5,1
51.098,71.424,6,4,2
51.098,71.424,6,5,2
51.098,71.424,6,6,1
51.098,71.424,7,0,1
51.098,71.424,7,2,6
51.098,71.424,7,3,1
51.098,71.424,7,4,3
51.098,71.424,7,6,1
51.098,71.424,8,2,1
51.098,71.424,8,5,2
51.098,71.424,9,0,1
51.098,71.424,9,1,2
51.098,71.424,9,2,1
51.098,71.424,9,4,1
51.098,71.424,9,5,2
51.098,71.424,9,6,1
51.098,71.424,10,0,3
51.098,71.424,10,3,1
51.098,71.424,10,4,6
51.098,71.424,10,5,1
51.098,71.424,11,0,2
51.098,71.424,11,1,3
51.098,71.424,11,2,3
51.098,71.424,11,6,2
51.098,71.424,12,1,1
51.098,71.424,12,3,1
51.098,71.424,12,4,1
51.098,71.424,12,5,3
51.098,71.424,12,6,3
51.098,71.424,13,0,2
51.098,71.424,13,1,1
51.098,71.424,13,2,2
51.098,71.424,13,3,4
51.098,71.424,13,4,1
51.098,71.424,13,6,1
51.098,71.424,14,3,2
51.098,71.424,14,5,1
51.098,71.424,14,6,4
51.098,71.424,15,0,2
51.098,71.424,15,1,1
51.098,71.424,15,3,1
51.098,71.424,15,4,4
51.098,71.424,16,2,1
51.098,71.424,16,3,1
51.098,71.424,16,5,2
51.098,71.424,17,0,1
51.098,71.424,17,1,2
51.098,71.424,17,3,1
51.098,71.424,17,4,1
51.098,71.424,17,5,1
51.098,71.424,18,0,1
51.098,71.424,18,1,1
51.098,71.424,18,3,2
51.098,71.424,18,6,1
51.098,71.424,19,1,2
51.098,71.424,19,3,1
51.098,71.424,20,4,1
51.098,71.424,21,2,1
51.098,71.424,21,3,2
51.098,71.424,21,4,2
51.098,71.424,21,5,3
51.098,71.424,22,0,1
51.098,71.424,22,3,2
51.098,71.424,23,0,2
51.098,71.424,23,1,1
51.098,71.424,23,2,1
51.098,71.424,23,4,2
51.098,71.424,23,5,3
51.098,71.425,0,1,1
51.098,71.425,0,4,1
51.098,71.425,1,1,2
51.098,71.425,1,2,2
51.098,71.425,1,6,3
51.098,71.425,2,0,1
51.098,71.425,2,3,2
51.098,71.425,2,5,1
51.098,71.425,2,6,2
51.098,71.425,3,1,1
51.098,71.425,3,2,2
51.098,71.425,3,4,1
51.098,71.425,3,5,1
51.098,71.425,4,1,1
51.098,71.425,4,2,4
51.098,71.425,5,3,4
51.098,71.425,6,1,1
51.098,71.425,6,4,2
51.098,71.425,7,0,2
51.098,71.425,7,1,2
51.098,71.425,7,2,2
51.098,71.425,7,5,2
51.098,71.425,8,0,3
51.098,71.425,8,1,1
51.098,71.425,9,0,4
51.098,71.425,9,1,1
51.098,71.425,9,4,2
51.098,71.425,10,0,1
51.098,71.425,10,4,1
51.098,71.425,11,0,6
51.098,71.425,11,4,1
51.098,71.425,11,6,1
51.098,71.425,12,0,1
51.098,71.425,12,2,1
51.098,71.425,12,3,2
51.098,71.425,12,4,1
51.098,71.425,12,5,1
51.098,71.425,12,6,1
51.098,71.425,13,2,1
51.098,71.425,13,4,1
51.098,71.425,13,5,1
51.098,71.425,13,6,1
51.098,71.425,15,1,1
51.098,71.425,15,6,1
51.098,71.425,16,1,1
51.098,71.425,16,3,1
51.098,71.425,16,4,1
51.098,71.425,16,6,1
51.098,71.425,17,1,2
51.098,71.425,17,2,3
51.098,71.425,18,1,1
51.098,71.425,18,2,2
51.098,71.425,18,3,1
51.098,71.425,18,4,1
51.098,71.425,18,5,1
51.098,71.425,18,6,2
51.098,71.425,19,1,2
51.098,71.425,19,2,4
51.098,71.425,20,0,1
51.098,71.425,20,1,1
51.098,71.425,20,2,1
51.098,71.425,20,4,1
51.098,71.425,20,5,1
51.098,71.425,21,2,1
51.098,71.425,21,3,1
51.098,71.425,21,5,2
51.098,71.425,22,1,2
51.098,71.425,22,3,1
51.098,71.425,22,4,1
51.098,71.425,23,2,2
51.098,71.425,23,3,1
51.098,71.425,23,4,1
51.098,71.425,23,5,2
51.098,71.426,0,0,1
51.098,71.426,0,1,4
51.098,71.426,0,2,2
51.098,71.426,0,3,1
51.098,71.426,0,4,2
51.098,71.426,1,0,2
51.098,71.426,1,1,1
51.098,71.426,1,2,4
51.098,71.426,1,3,6
51.098,71.426,1,4,1
51.098,71.426,1,5,2
51.098,71.426,1,6,2
51.098,71.426,2,0,3
51.098,71.426,2,1,1
51.098,71.426,2,2,2
51.098,71.426,2,3,3
51.098,71.426,2,4,2
51.098,71.426,2,5,1
51.098,71.426,2,6,1
51.098,71.426,3,0,3
51.098,71.426,3,1,2
51.098,71.426,3,2,2
51.098,71.426,3,3,1
51.098,71.426,3,4,1
51.098,71.426,3,5,2
51.098,71.426,3,6,1
51.098,71.426,4,0,3
51.098,71.426,4,1,1
51.098,71.426,4,2,2
51.098,71.426,4,4,1
51.098,71.426,4,5,3
51.098,71.426,4,6,2
51.098,71.426,5,0,1
51.098,71.426,5,1,1
51.098,71.426,5,3,3
51.098,71.426,5,4,1
51.098,71.426,5,5,3
51.098,71.426,6,1,2
51.098,71.426,6,2,3
51.098,71.426,6,3,2
51.098,71.426,6,4,2
51.098,71.426,6,5,2
51.098,71.426,6,6,4
51.098,71.426,7,0,5
51.098,71.426,7,1,1
51.098,71.426,7,2,1
51.098,71.426,7,3,5
51.098,71.426,7,5,1
51.098,71.426,7,6,4
51.098,71.426,8,0,5
51.098,71.426,8,1,4
51.098,71.426,8,2,4
51.098,71.426,8,3,3
51.098,71.426,8,5,3
51.098,71.426,8,6,2
51.098,71.426,9,0,2
51.098,71.426,9,1,4
51.098,71.426,9,2,1
51.098,71.426,9,3,4
51.098,71.426,9,4,2
51.098,71.426,9,5,3
51.098,71.426,9,6,1
51.098,71.426,10,0,1
51.098,71.426,10,1,1
51.098,71.426,10,5,1
51.098,71.426,10,6,1
51.098,71.426,11,0,2
51.098,71.426,11,2,1
51.098,71.426,11,3,2
51.098,71.426,11,4,2
51.098,71.426,11,5,2
51.098,71.426,11,6,2
51.098,71.426,12,0,3
51.098,71.426,12,1,1
51.098,71.426,12,3,4
51.098,71.426,12,4,1
51.098,71.426,12,5,2
51.098,71.426,12,6,5
51.098,71.426,13,0,3
51.098,71.426,13,1,4
51.098,71.426,13,2,3
51.098,71.426,13,3,3
51.098,71.426,13,4,1
51.098,71.426,13,5,1
51.098,71.426,13,6,5
51.098,71.426,14,0,4
51.098,71.426,14,1,1
51.098,71.426,14,2,3
51.098,71.426,14,3,1
51.098,71.426,14,4,5
51.098,71.426,15,0,2
51.098,71.426,15,1,3
